100000
806	222	
182	637	
630	623	
477	694	
402	734	
678	346	
198	632	
180	756	
779	232	
351	703	
162	799	
932	133	
788	83	
548	503	
770	240	
303	423	
178	705	
242	757	
898	340	
608	520	
116	832	
634	93	
914	130	
624	241	
526	440	
490	745	
722	435	
356	596	
323	485	
456	700	
675	173	
219	766	
679	113	
618	421	
83	839	
451	282	
431	248	
358	1000	
998	43	
35	936	
902	153	
909	154	
368	853	
381	191	
90	477	
788	386	
424	509	
384	571	
107	1000	
454	656	
519	768	
410	568	
42	763	
516	515	
653	324	
759	22	
461	595	
271	684	
925	181	
406	649	
963	188	
607	266	
772	377	
379	679	
746	117	
464	323	
981	38	
266	546	
62	838	
697	193	
84	1000	
15	707	
788	702	
313	373	
121	787	
684	357	
284	412	
601	787	
398	539	
414	249	
972	49	
692	317	
510	330	
323	763	
59	931	
455	474	
345	584	
188	447	
515	623	
739	397	
543	376	
319	387	
906	196	
688	162	
693	255	
63	719	
227	673	
50	612	
294	890	
453	781	
651	542	
518	495	
589	900	
719	214	
122	525	
664	413	
138	667	
419	658	
168	851	
334	497	
117	747	
649	197	
656	291	
977	276	
752	311	
579	863	
608	431	
763	218	
729	603	
754	473	
115	1000	
420	349	
763	402	
108	383	
535	978	
911	175	
764	637	
669	633	
737	169	
955	338	
462	571	
927	341	
237	576	
258	790	
968	192	
548	497	
351	604	
175	884	
423	604	
669	403	
748	414	
617	444	
744	577	
128	519	
8	775	
547	390	
465	149	
440	77	
539	430	
294	778	
376	635	
900	161	
200	720	
182	835	
724	464	
241	843	
153	800	
913	3	
204	989	
265	585	
336	577	
176	511	
533	706	
275	816	
502	412	
502	523	
926	190	
922	426	
119	1000	
861	65	
516	802	
476	657	
629	424	
592	592	
625	410	
222	561	
238	515	
672	316	
762	472	
322	667	
348	958	
555	304	
985	221	
723	444	
660	136	
915	34	
594	294	
275	555	
524	312	
756	286	
34	1000	
884	271	
936	206	
560	102	
371	525	
535	749	
274	922	
52	776	
284	306	
580	327	
197	802	
508	623	
594	511	
586	488	
884	396	
41	809	
177	1000	
353	1000	
395	708	
854	1	
379	721	
579	162	
403	844	
454	693	
789	216	
769	382	
703	163	
157	895	
414	477	
96	850	
185	650	
771	244	
865	235	
605	232	
469	683	
848	81	
38	813	
484	332	
71	472	
787	264	
363	756	
160	690	
989	196	
80	919	
806	419	
215	851	
732	435	
577	215	
470	326	
810	121	
496	430	
658	171	
542	643	
844	390	
692	515	
466	214	
591	325	
191	1000	
712	476	
63	907	
652	530	
525	866	
105	596	
933	107	
149	678	
683	305	
513	212	
412	872	
926	109	
675	270	
442	708	
726	223	
130	1000	
135	889	
70	606	
196	1000	
946	42	
574	312	
691	343	
61	1000	
512	303	
621	164	
432	633	
642	200	
711	143	
277	978	
490	164	
619	202	
316	16	
796	293	
824	48	
617	411	
342	618	
362	355	
428	281	
558	582	
776	2	
127	876	
869	178	
766	23	
392	942	
794	51	
88	756	
469	320	
131	636	
438	893	
612	171	
561	632	
376	731	
796	314	
280	771	
431	537	
244	722	
680	83	
36	1000	
597	302	
967	366	
259	480	
422	567	
506	444	
822	176	
871	245	
756	155	
723	386	
416	632	
682	673	
308	771	
174	928	
119	1000	
73	909	
598	747	
220	1000	
144	1000	
650	179	
881	116	
645	251	
85	510	
531	564	
209	761	
216	597	
369	737	
915	204	
934	98	
820	421	
81	785	
876	203	
186	352	
198	507	
100	575	
833	5	
518	389	
737	289	
510	602	
848	172	
247	1000	
569	77	
315	706	
692	72	
527	936	
333	909	
811	360	
225	705	
539	464	
708	278	
54	615	
827	218	
289	611	
206	942	
240	937	
653	246	
956	71	
897	201	
539	383	
544	381	
34	624	
122	1000	
305	513	
661	194	
418	513	
861	187	
307	385	
109	1000	
605	359	
751	223	
283	438	
602	187	
593	392	
989	119	
433	179	
262	527	
846	51	
220	580	
574	253	
879	150	
758	356	
727	303	
512	530	
61	1000	
491	127	
22	655	
630	308	
576	231	
775	411	
243	546	
496	578	
578	471	
270	661	
712	29	
158	665	
29	1000	
469	704	
257	276	
904	58	
285	983	
766	396	
768	52	
373	700	
386	245	
782	140	
432	747	
249	642	
796	392	
95	1000	
414	413	
407	290	
798	280	
377	553	
374	527	
22	537	
535	163	
601	554	
308	245	
188	601	
268	939	
798	167	
65	732	
64	884	
593	650	
955	179	
154	1000	
801	169	
623	253	
173	867	
819	91	
853	243	
713	102	
784	235	
517	321	
45	1000	
818	171	
229	1000	
125	878	
625	466	
806	260	
474	727	
236	246	
123	876	
161	1000	
480	571	
8	593	
200	917	
562	523	
185	1000	
686	491	
921	266	
937	102	
347	451	
731	596	
695	51	
516	732	
544	444	
915	222	
849	301	
441	353	
374	353	
52	1000	
559	487	
395	255	
523	631	
802	207	
298	627	
547	497	
646	254	
945	122	
347	843	
562	580	
349	556	
912	334	
471	823	
911	360	
164	1000	
229	691	
473	662	
756	319	
66	1000	
252	660	
520	654	
691	380	
154	725	
787	72	
162	983	
439	420	
324	553	
609	574	
472	521	
428	512	
228	781	
10	982	
359	439	
171	598	
414	573	
601	381	
528	186	
882	566	
361	358	
213	763	
493	606	
35	946	
404	675	
381	680	
895	19	
743	174	
672	201	
61	909	
840	79	
641	304	
284	587	
35	1000	
177	929	
761	210	
658	406	
401	345	
731	260	
536	514	
611	229	
326	770	
486	585	
172	1000	
354	327	
74	765	
955	320	
551	504	
218	554	
988	12	
701	280	
244	732	
442	409	
365	910	
592	503	
605	404	
407	433	
267	662	
608	641	
799	386	
133	712	
194	644	
6	1000	
859	106	
308	530	
74	1000	
46	1000	
671	196	
183	254	
279	985	
678	691	
530	316	
232	806	
136	858	
570	401	
254	477	
873	88	
507	356	
421	979	
569	266	
392	674	
201	668	
718	380	
826	148	
893	278	
516	457	
667	176	
20	880	
580	356	
71	726	
677	488	
679	376	
423	759	
900	269	
376	688	
610	746	
635	265	
67	727	
678	480	
793	35	
886	153	
636	203	
714	223	
193	463	
109	896	
958	240	
582	198	
636	341	
48	1000	
616	454	
15	1000	
922	48	
410	712	
593	272	
41	1000	
305	522	
308	941	
542	491	
820	413	
278	474	
939	237	
193	541	
5	1000	
54	761	
809	702	
460	611	
839	89	
341	574	
374	593	
194	624	
448	387	
260	1000	
124	608	
781	96	
78	871	
451	703	
55	752	
654	300	
440	520	
980	94	
523	581	
308	868	
799	468	
860	43	
739	424	
337	573	
745	373	
379	656	
339	413	
469	570	
738	84	
650	756	
71	695	
636	197	
478	332	
298	893	
390	823	
683	383	
302	301	
497	352	
51	985	
245	751	
103	1000	
550	186	
830	274	
219	945	
646	487	
525	633	
694	150	
493	555	
503	359	
409	319	
234	748	
153	1000	
606	666	
502	541	
801	129	
142	868	
88	739	
675	391	
278	496	
764	388	
526	872	
342	643	
448	707	
636	447	
197	721	
13	1000	
631	108	
207	987	
238	653	
723	422	
255	574	
824	35	
686	656	
573	505	
272	780	
507	567	
752	122	
184	973	
475	429	
36	1000	
215	609	
495	599	
679	639	
177	940	
347	650	
293	948	
152	804	
147	1000	
77	1000	
405	569	
790	421	
432	223	
8	1000	
249	761	
198	1000	
850	303	
79	1000	
437	609	
665	183	
893	68	
124	347	
385	673	
657	367	
731	5	
316	907	
221	859	
561	207	
760	275	
548	400	
597	553	
769	145	
225	1000	
853	301	
779	79	
998	415	
828	270	
113	1000	
846	338	
312	920	
868	54	
601	147	
922	181	
816	80	
596	379	
88	923	
110	878	
618	692	
830	210	
829	173	
419	335	
506	646	
24	720	
238	836	
741	6	
905	107	
151	1000	
15	799	
971	66	
413	515	
425	400	
377	754	
752	273	
268	979	
895	86	
527	318	
612	374	
307	564	
619	290	
813	141	
411	381	
817	330	
32	1000	
809	332	
41	707	
500	486	
516	584	
361	767	
182	536	
292	903	
351	786	
128	647	
799	186	
638	528	
683	546	
440	717	
224	520	
386	459	
204	490	
776	530	
98	749	
311	783	
170	786	
526	588	
108	1000	
177	580	
396	769	
202	989	
383	619	
518	160	
60	1000	
178	1000	
609	698	
771	285	
732	254	
124	694	
710	75	
657	484	
738	341	
469	541	
311	801	
329	641	
503	349	
335	646	
62	1000	
392	874	
832	30	
194	498	
690	601	
662	372	
152	1000	
671	749	
413	664	
173	996	
632	293	
631	139	
917	365	
580	377	
478	675	
945	99	
310	1000	
437	213	
802	421	
302	459	
579	418	
656	230	
76	1000	
775	37	
387	530	
740	158	
262	363	
430	728	
354	520	
767	6	
319	347	
360	519	
241	1000	
212	930	
707	365	
680	234	
238	635	
876	139	
784	541	
154	984	
253	821	
82	1000	
316	882	
178	773	
454	826	
343	779	
411	541	
918	22	
798	625	
797	293	
729	31	
687	625	
19	1000	
322	1000	
603	258	
332	695	
595	553	
387	413	
325	419	
570	465	
400	764	
633	249	
310	560	
349	710	
447	322	
464	495	
930	41	
759	339	
233	563	
125	889	
42	1000	
170	1000	
278	851	
145	544	
430	499	
883	98	
221	786	
923	170	
322	507	
447	291	
487	216	
654	62	
145	857	
937	108	
343	761	
68	586	
670	266	
531	507	
231	771	
885	422	
726	571	
43	1000	
804	237	
429	647	
51	1000	
339	357	
741	240	
712	531	
306	836	
813	383	
364	268	
318	947	
30	937	
166	790	
220	810	
564	650	
49	785	
140	819	
662	290	
412	644	
441	851	
395	637	
270	525	
370	330	
44	1000	
858	476	
258	586	
206	844	
337	608	
785	157	
505	475	
559	248	
521	377	
201	1000	
745	155	
369	1000	
565	173	
799	49	
338	253	
490	326	
109	705	
727	92	
940	145	
577	606	
180	906	
732	317	
150	462	
764	276	
606	346	
129	472	
387	463	
477	722	
558	621	
93	895	
316	703	
50	1000	
513	293	
187	819	
106	920	
85	722	
562	899	
585	416	
401	664	
652	277	
850	441	
360	334	
771	105	
520	692	
176	772	
810	235	
73	902	
734	305	
128	969	
1	648	
255	375	
305	319	
371	700	
677	431	
100	950	
412	458	
756	319	
291	909	
615	448	
762	151	
424	353	
800	423	
217	859	
989	50	
146	1000	
8	912	
269	710	
259	354	
688	514	
759	160	
628	281	
516	425	
380	418	
760	525	
285	870	
199	931	
528	619	
673	361	
829	197	
854	146	
216	599	
726	172	
98	1000	
498	896	
456	155	
304	631	
339	594	
45	799	
90	1000	
528	225	
455	576	
465	256	
652	225	
166	956	
860	272	
581	643	
509	760	
342	637	
799	29	
758	492	
134	1000	
124	853	
723	293	
302	724	
355	974	
511	402	
702	287	
977	516	
489	485	
769	456	
670	186	
107	567	
219	954	
390	526	
274	668	
601	406	
964	266	
728	546	
695	381	
285	395	
877	247	
35	1000	
529	557	
755	604	
301	676	
337	685	
566	568	
258	864	
749	147	
73	970	
463	217	
5	1000	
64	1000	
513	541	
25	969	
593	243	
381	342	
549	603	
465	253	
463	419	
74	836	
457	631	
802	257	
618	143	
12	1000	
147	1000	
49	684	
670	181	
18	960	
626	85	
138	1000	
291	677	
756	476	
112	1000	
74	755	
436	398	
186	255	
29	690	
463	888	
557	952	
933	140	
106	813	
313	618	
236	696	
389	469	
79	967	
638	554	
533	304	
26	776	
433	349	
668	257	
297	433	
258	687	
295	444	
800	613	
896	50	
534	525	
14	1000	
419	671	
495	200	
385	605	
591	492	
498	759	
413	544	
514	311	
435	801	
896	15	
131	925	
878	197	
698	468	
629	317	
952	150	
177	543	
41	746	
401	799	
160	944	
460	839	
939	320	
426	965	
367	712	
84	977	
386	735	
295	570	
742	464	
331	263	
681	736	
779	248	
50	771	
443	759	
445	672	
541	775	
854	166	
91	852	
538	126	
801	404	
764	571	
48	1000	
385	393	
610	462	
760	262	
641	632	
235	734	
745	220	
684	565	
749	367	
47	942	
395	396	
859	402	
665	30	
494	544	
451	646	
587	220	
211	716	
181	724	
534	138	
977	202	
35	1000	
161	703	
518	598	
700	106	
843	129	
839	391	
812	58	
861	261	
651	470	
205	688	
808	619	
135	859	
88	725	
66	784	
722	203	
254	843	
130	869	
260	830	
745	246	
758	312	
17	877	
502	156	
97	930	
837	398	
349	611	
556	536	
707	18	
730	248	
906	231	
807	436	
835	70	
441	56	
818	252	
248	925	
525	168	
400	330	
956	377	
265	801	
389	622	
72	717	
774	77	
496	693	
732	203	
846	204	
618	817	
47	861	
11	1000	
573	195	
405	545	
153	843	
248	468	
456	434	
617	133	
240	679	
62	533	
695	366	
733	39	
740	115	
306	366	
587	306	
848	96	
575	170	
240	738	
597	7	
386	274	
819	354	
607	553	
248	832	
471	518	
159	835	
141	952	
323	655	
217	487	
933	86	
52	583	
963	332	
689	71	
85	1000	
153	543	
381	493	
306	883	
425	642	
627	300	
29	1000	
401	475	
47	1000	
412	282	
138	885	
891	59	
620	316	
604	702	
183	1000	
582	233	
89	932	
8	814	
433	328	
522	742	
507	472	
575	314	
306	371	
858	25	
385	771	
568	210	
373	541	
4	1000	
537	137	
748	227	
568	523	
591	251	
781	241	
523	277	
997	311	
591	76	
422	751	
617	580	
475	600	
703	52	
619	25	
778	396	
227	897	
391	503	
667	102	
210	821	
493	458	
262	820	
740	371	
88	963	
349	730	
3	937	
942	72	
273	865	
309	883	
498	434	
871	148	
43	856	
627	495	
573	490	
476	231	
737	445	
19	1000	
798	195	
948	117	
36	921	
358	626	
518	647	
833	523	
871	138	
689	177	
916	90	
22	961	
597	495	
357	354	
616	318	
517	450	
60	1000	
328	654	
221	1000	
319	562	
118	946	
63	1000	
318	738	
292	532	
570	255	
615	200	
222	254	
187	1000	
404	574	
409	698	
564	256	
265	825	
712	175	
419	432	
696	335	
252	613	
355	687	
276	755	
170	746	
855	81	
54	855	
589	397	
794	179	
594	285	
783	9	
512	534	
731	252	
716	469	
708	207	
649	765	
663	657	
423	520	
683	193	
402	444	
875	260	
679	579	
508	260	
661	341	
572	670	
542	748	
293	813	
822	390	
614	51	
45	508	
731	584	
656	180	
650	43	
482	699	
122	1000	
335	392	
118	975	
616	355	
877	77	
186	967	
982	182	
5	776	
10	1000	
842	48	
614	565	
678	264	
108	590	
446	649	
167	888	
256	447	
148	757	
789	395	
471	470	
39	988	
302	643	
704	385	
812	49	
309	839	
687	415	
316	706	
666	419	
99	926	
557	421	
203	662	
502	312	
672	180	
275	578	
589	546	
5	887	
190	828	
316	558	
83	1000	
816	425	
323	1000	
982	93	
332	750	
779	634	
236	1000	
897	502	
556	386	
249	807	
15	633	
419	445	
561	428	
427	519	
446	779	
34	992	
489	124	
385	385	
451	490	
408	228	
328	849	
632	28	
331	533	
275	858	
686	394	
429	498	
836	154	
822	55	
560	617	
676	375	
389	497	
288	1000	
112	952	
851	79	
718	627	
565	105	
2	1000	
310	739	
651	668	
212	660	
433	792	
502	108	
649	39	
314	841	
72	1000	
178	1000	
1	901	
730	44	
424	877	
611	433	
343	480	
417	354	
7	893	
573	397	
477	964	
729	526	
236	632	
893	1	
805	361	
145	1000	
553	56	
43	394	
977	248	
302	785	
726	302	
56	618	
558	778	
211	630	
268	676	
390	576	
958	187	
406	845	
166	747	
469	590	
703	339	
206	649	
841	174	
925	207	
249	347	
140	597	
763	345	
355	562	
393	789	
189	1000	
335	392	
71	677	
667	123	
478	357	
971	175	
101	1000	
359	307	
759	215	
389	380	
293	601	
826	537	
55	875	
707	92	
569	544	
634	374	
415	394	
387	624	
47	1000	
2	1000	
673	327	
19	1000	
249	629	
154	543	
38	1000	
681	148	
42	904	
366	407	
26	1000	
626	88	
751	514	
726	192	
706	432	
207	1000	
364	692	
795	292	
616	96	
716	323	
187	979	
751	437	
892	219	
54	679	
47	727	
601	263	
246	458	
138	694	
25	820	
218	707	
499	783	
441	608	
199	814	
663	87	
283	618	
56	1000	
734	587	
394	473	
682	106	
381	190	
783	12	
217	600	
72	1000	
279	264	
876	208	
625	620	
912	378	
450	1000	
903	114	
926	158	
870	82	
720	122	
222	561	
103	826	
551	110	
387	470	
681	518	
78	1000	
358	939	
775	604	
399	758	
300	705	
641	292	
65	648	
339	722	
723	307	
515	703	
24	1000	
931	17	
686	473	
866	286	
40	798	
250	1000	
460	674	
64	922	
644	449	
683	542	
285	285	
656	187	
589	485	
223	794	
4	1000	
367	631	
211	608	
250	878	
348	608	
483	655	
514	333	
828	269	
702	299	
722	475	
100	1000	
570	212	
446	569	
555	146	
782	546	
733	187	
511	379	
181	1000	
653	220	
598	490	
252	724	
288	657	
98	599	
214	1000	
747	95	
648	268	
677	197	
307	555	
934	158	
635	216	
5	864	
836	503	
808	375	
249	578	
981	50	
1	808	
722	452	
734	248	
322	973	
355	839	
163	1000	
808	125	
421	887	
944	61	
36	1000	
454	468	
936	276	
736	312	
610	464	
766	191	
772	228	
628	162	
17	866	
701	464	
468	656	
901	64	
860	391	
693	504	
418	504	
262	697	
993	12	
182	950	
375	738	
398	784	
334	780	
527	132	
394	356	
128	999	
67	1000	
11	654	
517	495	
118	1000	
481	750	
834	340	
755	79	
27	954	
788	239	
353	739	
265	702	
33	901	
439	370	
622	493	
205	728	
114	868	
637	435	
306	1000	
740	155	
797	188	
41	797	
608	560	
814	20	
169	513	
374	421	
276	810	
438	290	
276	593	
275	569	
430	284	
155	672	
509	496	
264	622	
472	693	
101	1000	
513	707	
348	379	
89	844	
768	190	
467	443	
287	745	
936	49	
868	295	
729	78	
335	427	
946	52	
416	614	
24	1000	
232	654	
119	655	
772	616	
648	236	
668	216	
204	663	
646	212	
183	720	
154	1000	
746	504	
790	296	
332	603	
597	411	
524	366	
466	209	
756	380	
399	784	
493	579	
773	122	
629	812	
276	857	
409	456	
160	836	
109	1000	
405	470	
743	299	
993	96	
359	899	
931	208	
872	103	
64	1000	
94	989	
317	821	
195	444	
647	413	
302	501	
802	241	
440	506	
876	194	
168	894	
711	452	
415	466	
942	199	
99	863	
684	365	
385	654	
153	974	
209	606	
872	276	
812	434	
664	12	
824	133	
270	565	
472	533	
376	535	
542	787	
540	123	
953	26	
108	1000	
515	724	
824	218	
10	1000	
431	492	
611	307	
77	1000	
127	728	
859	78	
549	146	
400	888	
758	32	
220	684	
578	314	
708	510	
323	671	
800	29	
860	255	
962	335	
737	227	
20	929	
304	866	
280	988	
394	758	
284	429	
290	639	
267	1000	
184	899	
342	927	
474	829	
397	750	
82	1000	
629	232	
518	278	
614	418	
430	47	
813	207	
358	844	
437	495	
45	1000	
65	926	
853	470	
149	626	
488	438	
766	591	
424	697	
337	599	
126	892	
726	647	
349	703	
599	472	
543	15	
214	564	
447	643	
946	209	
358	676	
748	474	
271	601	
460	390	
409	651	
407	407	
851	273	
297	630	
156	865	
697	380	
448	629	
741	201	
780	293	
636	84	
211	506	
271	862	
243	308	
151	534	
186	683	
65	751	
601	430	
36	911	
231	732	
269	848	
683	222	
129	606	
19	862	
417	893	
274	764	
110	373	
862	272	
253	616	
224	715	
807	407	
340	449	
320	847	
183	774	
129	608	
623	120	
191	783	
591	457	
516	545	
427	479	
504	713	
735	189	
482	222	
412	498	
756	70	
891	413	
368	596	
713	302	
90	977	
453	542	
373	472	
284	544	
526	532	
553	430	
103	662	
350	708	
82	855	
416	686	
927	26	
605	344	
346	472	
7	1000	
212	1000	
224	853	
414	619	
104	1000	
668	183	
60	875	
911	169	
315	467	
134	961	
847	578	
445	307	
345	681	
348	474	
91	836	
514	43	
509	661	
592	555	
460	460	
67	535	
313	896	
965	249	
550	677	
85	781	
243	661	
992	533	
104	739	
419	610	
344	740	
136	753	
698	311	
275	847	
585	265	
717	332	
384	554	
807	20	
862	53	
403	359	
645	278	
667	394	
143	499	
411	719	
735	256	
865	160	
211	992	
429	732	
515	194	
641	420	
60	707	
145	694	
361	587	
293	1000	
131	823	
218	770	
133	1000	
452	301	
932	64	
833	635	
74	1000	
416	494	
907	319	
384	484	
10	1000	
168	898	
368	545	
151	781	
282	764	
142	608	
48	988	
103	905	
199	1000	
287	751	
810	631	
268	721	
675	77	
168	287	
422	537	
820	293	
736	357	
285	609	
77	1000	
1	1000	
22	909	
883	263	
51	1000	
925	411	
566	862	
195	992	
97	999	
51	1000	
597	294	
110	1000	
150	941	
3	1000	
138	739	
291	615	
458	961	
730	396	
291	647	
441	541	
357	412	
687	347	
794	162	
221	811	
182	696	
306	991	
507	249	
346	788	
384	761	
14	759	
550	456	
403	636	
751	84	
21	1000	
813	48	
226	385	
198	925	
701	217	
507	574	
528	383	
584	93	
385	563	
453	196	
411	560	
569	267	
986	57	
195	1000	
190	700	
784	476	
616	113	
705	391	
550	432	
123	744	
277	787	
850	257	
723	224	
817	118	
506	151	
195	991	
44	1000	
41	1000	
441	279	
347	483	
396	790	
321	739	
416	825	
971	193	
270	901	
581	682	
13	1000	
549	233	
708	200	
281	514	
290	659	
18	1000	
516	564	
837	335	
11	951	
361	635	
828	317	
197	965	
634	454	
294	641	
377	625	
555	556	
116	816	
862	448	
329	998	
151	647	
578	415	
858	271	
660	107	
554	185	
449	880	
444	423	
719	210	
339	803	
34	810	
591	612	
610	268	
37	699	
241	660	
551	621	
357	892	
14	923	
339	544	
105	1000	
347	456	
165	755	
328	463	
651	435	
479	172	
69	1000	
729	265	
497	515	
552	410	
844	152	
62	960	
421	458	
620	78	
921	418	
185	816	
791	438	
752	344	
198	514	
221	553	
8	1000	
660	441	
64	1000	
557	75	
354	748	
162	800	
663	229	
422	793	
136	908	
269	1000	
680	12	
358	325	
478	295	
980	7	
567	521	
762	268	
903	41	
155	919	
404	652	
55	918	
59	679	
837	206	
938	8	
507	712	
154	790	
461	394	
379	696	
382	831	
562	616	
325	437	
310	557	
1	1000	
175	691	
669	324	
486	445	
378	304	
121	812	
385	450	
142	759	
898	54	
644	199	
232	653	
195	1000	
993	106	
787	161	
898	116	
552	481	
580	469	
903	176	
484	793	
464	823	
300	583	
556	497	
448	259	
278	531	
839	287	
577	353	
843	547	
353	456	
903	453	
619	180	
656	81	
348	699	
438	347	
360	674	
217	300	
371	274	
436	424	
12	919	
883	196	
545	284	
984	400	
342	556	
169	800	
108	1000	
648	575	
653	153	
536	199	
273	869	
68	1000	
306	814	
478	260	
478	661	
438	262	
372	623	
67	861	
795	209	
663	267	
822	137	
766	32	
745	163	
704	323	
413	675	
26	1000	
975	177	
474	666	
631	454	
714	172	
965	188	
347	155	
834	119	
632	499	
186	603	
